format: recall, precision, f1
t23,0.000,0.000,0.114,0.139,0.121,0.145,0.135
t24,0.000,0.000,0.114,0.128,0.180,0.151,0.135
t25,0.000,0.000,0.106,0.122,0.115,0.229,0.135
t26,0.049,0.195,0.278,0.244,0.091,0.151,0.135
t27,0.000,0.000,0.000,0.000,0.117,0.161,0.135
t28,0.000,0.000,0.000,0.000,0.000,0.182,0.135
t29,0.036,0.065,0.082,0.087,0.117,0.097,0.135
t30,0.000,0.000,0.000,0.000,0.098,0.196,0.135
t31,0.000,0.000,0.139,0.139,0.130,0.201,0.135
t32,0.000,0.000,0.082,0.124,0.130,0.194,0.135
t33,0.000,0.000,0.131,0.135,0.132,0.194,0.135
