format: recall, precision, f1
t23,0.000,0.000,0.000,0.000,0.000,0.000,0.010
t24,0.000,0.000,0.000,0.000,0.000,0.000,0.010
t25,0.000,0.000,0.000,0.000,0.000,0.000,0.010
t26,0.000,0.000,0.000,0.000,0.029,0.012,0.010
t27,0.000,0.000,0.000,0.000,0.000,0.004,0.010
t28,0.000,0.000,0.000,0.000,0.010,0.004,0.010
t29,0.000,0.000,0.000,0.000,0.000,0.016,0.010
t30,0.000,0.000,0.000,0.095,0.049,0.020,0.010
t31,0.000,0.000,0.000,0.000,0.000,0.000,0.010
t32,0.000,0.000,0.000,0.000,0.000,0.000,0.010
t33,0.000,0.000,0.000,0.000,0.000,0.000,0.010
