format: recall, precision, f1
t23,0.000,0.000,0.146,0.167,0.124,0.160,0.148
t24,0.000,0.110,0.154,0.184,0.150,0.166,0.148
t25,0.000,0.000,0.169,0.122,0.124,0.244,0.148
t26,0.111,0.160,0.262,0.234,0.124,0.184,0.148
t27,0.000,0.000,0.000,0.000,0.148,0.192,0.148
t28,0.000,0.000,0.000,0.000,0.100,0.205,0.148
t29,0.033,0.060,0.077,0.083,0.114,0.186,0.148
t30,0.000,0.000,0.000,0.122,0.129,0.198,0.148
t31,0.000,0.090,0.154,0.156,0.141,0.178,0.148
t32,0.000,0.000,0.131,0.200,0.136,0.197,0.148
t33,0.000,0.090,0.154,0.156,0.129,0.200,0.148
