format: recall, precision, f1
t23,0.013,0.024,0.420,0.733,0.834,0.416,0.254
t24,0.013,0.024,0.420,0.725,0.834,0.415,0.254
t25,0.013,0.169,0.420,0.733,0.845,0.468,0.254
t26,0.000,0.169,0.430,0.595,0.689,0.486,0.254
t27,0.026,0.169,0.430,0.717,0.677,0.385,0.254
t28,0.013,0.024,0.420,0.717,0.614,0.483,0.254
t29,0.064,0.169,0.430,0.709,0.747,0.468,0.254
t30,0.013,0.024,0.440,0.733,0.787,0.490,0.254
t31,0.013,0.012,0.420,0.709,0.747,0.440,0.254
t32,0.013,0.024,0.409,0.725,0.840,0.477,0.254
t33,0.013,0.024,0.430,0.733,0.787,0.446,0.254
