format: recall, precision, f1
t23,0.000,0.000,0.000,0.000,0.000,0.000,0.049
t24,0.000,0.000,0.000,0.000,0.000,0.000,0.049
t25,0.000,0.000,0.000,0.000,0.000,0.000,0.049
t26,0.000,0.000,0.000,0.000,0.000,0.000,0.049
t27,0.000,0.000,0.000,0.000,0.000,0.000,0.049
t28,0.000,0.000,0.000,0.000,0.000,0.000,0.049
t29,0.000,0.000,0.000,0.000,0.000,0.000,0.049
t30,0.000,0.000,0.000,0.000,0.000,0.000,0.049
t31,0.000,0.000,0.000,0.000,0.000,0.000,0.049
t32,0.000,0.000,0.000,0.000,0.000,0.000,0.049
t33,0.000,0.000,0.000,0.000,0.000,0.000,0.049
