format: recall, precision, f1
t23,0.013,0.012,0.020,0.016,0.241,0.448,0.399
t24,0.000,0.012,0.020,0.016,0.195,0.438,0.399
t25,0.000,0.012,0.020,0.016,0.201,0.407,0.399
t26,0.000,0.000,0.162,0.419,0.362,0.435,0.399
t27,0.000,0.024,0.020,0.016,0.218,0.444,0.399
t28,0.000,0.024,0.141,0.250,0.247,0.441,0.399
t29,0.000,0.000,0.081,0.177,0.557,0.386,0.399
t30,0.013,0.012,0.152,0.258,0.247,0.441,0.399
t31,0.000,0.012,0.010,0.008,0.207,0.383,0.399
t32,0.000,0.012,0.030,0.032,0.224,0.441,0.399
t33,0.000,0.012,0.020,0.016,0.213,0.398,0.399
