format: recall, precision, f1
t23,0.063,0.104,0.171,0.227,0.235,0.294,0.468
t24,0.063,0.110,0.146,0.192,0.208,0.274,0.468
t25,0.063,0.104,0.197,0.283,0.410,0.606,0.468
t26,0.063,0.092,0.180,0.202,0.210,0.527,0.468
t27,0.038,0.080,0.170,0.241,0.253,0.276,0.468
t28,0.013,0.086,0.208,0.237,0.340,0.291,0.468
t29,0.063,0.098,0.185,0.227,0.161,0.246,0.468
t30,0.038,0.092,0.152,0.237,0.300,0.274,0.468
t31,0.063,0.110,0.166,0.262,0.241,0.395,0.468
t32,0.044,0.092,0.185,0.261,0.303,0.277,0.468
t33,0.063,0.104,0.163,0.262,0.252,0.244,0.468
