format: recall, precision, f1
t23,0.039,0.057,0.072,0.086,0.085,0.858,0.914
t24,0.039,0.057,0.068,0.073,0.085,0.862,0.914
t25,0.039,0.057,0.065,0.079,0.085,0.862,0.914
t26,0.023,0.053,0.065,0.073,0.218,0.864,0.914
t27,0.039,0.057,0.068,0.073,0.077,0.825,0.914
t28,0.031,0.057,0.072,0.116,0.207,0.860,0.914
t29,0.023,0.057,0.072,0.086,0.465,0.824,0.914
t30,0.039,0.061,0.079,0.132,0.494,0.858,0.914
t31,0.039,0.057,0.061,0.069,0.082,0.810,0.914
t32,0.039,0.057,0.072,0.084,0.090,0.818,0.914
t33,0.039,0.057,0.065,0.073,0.079,0.856,0.914
